카타라, 86, 161
가마아, 64, 173
차라파, 45, 155
마자다, 49, 151
사다바, 79, 154
카아아, 93, 173
타나사, 87, 156
가마카, 45, 159
다아라, 55, 177
차라자, 45, 192
가가바, 92, 176
타마바, 54, 183
자마마, 68, 163
차차사, 71, 151
마마가, 75, 178
차차바, 94, 176
타하다, 67, 165
바타파, 75, 144
파바하, 73, 156
바바파, 92, 175
사라가, 77, 151
나파가, 52, 168
라라하, 75, 157
가파카, 72, 158
차가나, 62, 171
자아하, 90, 184
파라아, 93, 179
하자다, 47, 162
바다마, 53, 141
아사가, 40, 146
마차하, 63, 184
아가타, 64, 190
사타자, 98, 158
나타하, 47, 199
차마가, 65, 180
카타다, 52, 155
파라타, 52, 160
라사자, 46, 168
나하자, 49, 141
가가사, 51, 174
차다아, 51, 142
카타자, 96, 166
차카사, 82, 189
마타차, 80, 198
카바파, 44, 199
아다파, 60, 188
가파타, 79, 179
다차라, 54, 191
바아다, 45, 150
카나사, 47, 170
바나나, 91, 175
타아가, 51, 198
가차하, 98, 146
라바자, 48, 144
마차타, 88, 180
파자마, 48, 140
다하가, 81, 183
타라파, 79, 197
타라가, 74, 144
카파사, 58, 156
타타카, 56, 196
차마다, 64, 145
카라나, 65, 187
차가가, 99, 183
타파라, 43, 175
파타가, 74, 194
바카하, 42, 147
자하카, 53, 167
사파다, 44, 184
마차파, 70, 175
자가라, 90, 181
하파라, 40, 199
마하바, 73, 146
가마자, 46, 169
타타라, 86, 170
바라가, 82, 160
타카바, 95, 158
나마아, 89, 197
타가카, 60, 171
사나마, 88, 165
자타바, 66, 192
가가아, 87, 168
가사사, 49, 193
사하나, 90, 189
하자가, 61, 153
사파카, 43, 161
차라다, 82, 173
라바사, 47, 181
하차카, 63, 187
다자하, 40, 178
나나마, 58, 168
사차사, 77, 187
마라파, 46, 172
나사타, 62, 147
타파차, 68, 165
다아가, 74, 186
바카바, 73, 163
마아나, 91, 169
타사파, 86, 173
마마다, 44, 188
다라마, 75, 149
카하가, 41, 169
바나마, 75, 163
다바타, 52, 144
사카가, 74, 167
카아자, 65, 143
아바가, 56, 189
사파바, 73, 187
마다자, 70, 154
차타다, 57, 185
아바카, 44, 153
나자자, 81, 155
라파바, 41, 141
타가바, 46, 158
아마사, 51, 156
하가마, 73, 145
아사가, 64, 144
라차아, 87, 173
차라타, 93, 176
나차바, 55, 197
가가파, 58, 169
마차라, 46, 194
가바라, 49, 159
차타가, 49, 196
파마다, 47, 156
바파타, 89, 157
파차바, 88, 185
가타가, 90, 143
아아마, 87, 192
아마타, 94, 155
하라라, 74, 190
파다가, 56, 199
바카사, 73, 153
파사바, 94, 172
다나사, 72, 184
다바파, 80, 195
마타카, 40, 187
자파자, 69, 191
가아타, 83, 146
가나라, 78, 185
자나사, 81, 164
아아가, 97, 160
가라라, 88, 163
파마카, 82, 168
자사차, 91, 148
파파마, 50, 146
다자바, 74, 180
나카다, 62, 161
타자아, 75, 192
카아아, 61, 155
자자나, 41, 156
다타가, 58, 140
나타아, 76, 163
나타다, 58, 176
가자하, 40, 180
차자가, 82, 185
라바아, 54, 150
다라가, 76, 145
하카차, 82, 197
라다가, 96, 172
아가사, 82, 164
다파아, 95, 153
카하카, 69, 146
가사아, 70, 179
아라나, 74, 199
타다나, 68, 159
라자가, 97, 180
바나파, 59, 176
타바하, 75, 144
나카타, 48, 148
하바바, 99, 156
마나하, 62, 174
가차나, 96, 142
카파타, 58, 143
차바마, 62, 169
라나파, 53, 161
타하아, 86, 192
하아타, 92, 165
자카파, 44, 195
차카파, 97, 171
아타파, 50, 177
라다카, 78, 154
타카카, 63, 174
사사나, 73, 161
하차다, 70, 181
나차가, 89, 156
자파차, 53, 192
자라사, 62, 157
아카차, 69, 163
파바차, 82, 178
차가아, 92, 167
차파다, 97, 179
가차타, 43, 169
파다사, 41, 199
카카다, 73, 150
바자차, 71, 144
자나라, 43, 189
카하차, 64, 150
자파자, 49, 187
카바마, 76, 170
차타타, 90, 145
가아차, 82, 161
하나타, 69, 195
자하하, 58, 141
차라가, 95, 151
마타마, 85, 186
다자나, 54, 168
카바라, 93, 173
마사라, 91, 186
파바파, 53, 180
타하사, 74, 150
바다파, 66, 155
카가카, 41, 145
마하하, 94, 142
아하라, 55, 158
하가자, 71, 168
다다하, 46, 197
라자아, 40, 196
마나파, 93, 141
바사아, 88, 199
나하자, 47, 175
차마아, 62, 163
자파나, 68, 179
차자자, 89, 164
바가가, 76, 198
카자자, 90, 161
나사바, 51, 169
카차자, 68, 165
하사아, 74, 144
하파다, 45, 164
카하마, 90, 144
차바카, 90, 194
자나마, 72, 196
아사카, 86, 169
나사가, 67, 178
카사아, 93, 181
라카차, 61, 189
차타나, 63, 163
사가가, 70, 190
차바라, 43, 195
자아자, 86, 188
마가자, 45, 176
아바마, 53, 174
차나아, 57, 174
사바카, 45, 191
바다마, 85, 171
가사타, 52, 152
나차파, 65, 166
라아다, 50, 166
가라다, 49, 196
가바하, 50, 144
차나가, 94, 192
타다나, 81, 196
하아파, 57, 189
차자마, 92, 145
바차라, 44, 193
나하나, 49, 147
자다하, 73, 187
가파가, 73, 151
바타아, 78, 172
타자라, 44, 185
라다바, 40, 191
아라아, 98, 199
라나하, 63, 185
자자라, 92, 142
파바바, 57, 173
파마사, 46, 145
타카라, 89, 182
하가자, 51, 163
카파마, 62, 149
마바아, 93, 163
다카라, 80, 160
타사파, 42, 193
바아다, 98, 144
사타자, 51, 183
자마아, 45, 155
다타사, 96, 168
아아가, 58, 177
타사사, 62, 182
바나차, 82, 144
나하카, 92, 150
라바타, 54, 175
바파파, 89, 162
타사파, 94, 193
나타나, 78, 143
하자하, 65, 178
차자라, 51, 177
사사사, 43, 197
차나사, 47, 192
라라가, 66, 172
자타나, 68, 181
하아바, 63, 154
타다바, 43, 182
자타카, 65, 169
사마나, 65, 186
파파하, 61, 186
가사사, 86, 181
사파차, 54, 191
타자바, 86, 170
차자사, 63, 144
나파바, 60, 150
라마차, 98, 152
마가사, 62, 173
파카가, 64, 154
카하카, 71, 170
바아라, 56, 173
타바다, 47, 150
자아파, 56, 145
파바바, 84, 199
라사아, 85, 187
차바파, 95, 157
하바나, 62, 144
카나하, 71, 142
아바나, 74, 197
다파하, 44, 195
하자마, 54, 168
가파파, 54, 160
다마다, 86, 158
나자바, 88, 154
파마마, 93, 159
나사바, 53, 190
자카차, 53, 196
다타아, 55, 186
하나카, 73, 194
사자자, 90, 191
라라다, 64, 182
나마가, 94, 149
마바마, 48, 180
카다자, 42, 153
하다다, 70, 169
타마아, 97, 165
다카바, 89, 153
가다마, 95, 193
타마하, 94, 162
아사타, 75, 190
가가차, 52, 183
다아다, 53, 186
마파사, 94, 175
아사차, 82, 143
다카마, 42, 145
타아타, 98, 173
라다자, 75, 194
타다가, 72, 164
가카다, 92, 184
나자다, 67, 171
라마타, 76, 183
자사아, 85, 152
차파파, 82, 163
카하차, 82, 142
나아사, 62, 180
다파하, 53, 168
파하카, 62, 151
사바차, 93, 140
가카타, 40, 173
가자아, 60, 143
다아마, 54, 187
마다가, 75, 194
카아나, 51, 193
바하타, 54, 187
아사차, 90, 160
카다타, 66, 153
하라나, 76, 158
파아바, 97, 179
바사자, 95, 164
바차하, 68, 144
바마가, 59, 160
타파차, 91, 163
하다차, 78, 143
다아차, 47, 171
하나바, 48, 178
다타마, 90, 178
파자자, 41, 186
카가가, 60, 150
바타사, 74, 166
마자라, 47, 174
다나마, 82, 181
마하마, 84, 161
타파나, 47, 176
바가파, 47, 145
다가마, 98, 162
자나차, 65, 188
타마아, 93, 185
카자자, 94, 160
하가나, 48, 188
아타아, 80, 155
파아나, 65, 145
카라가, 43, 183
나다사, 44, 141
파카아, 86, 187
사나자, 51, 173
다라차, 74, 158
라가타, 75, 141
바가하, 48, 147
차타라, 57, 158
나바바, 99, 197
바차하, 61, 169
파나파, 99, 174
타다파, 77, 195
바나마, 47, 144
바파라, 70, 147
라바파, 73, 143
바라자, 62, 164
다자사, 81, 165
자타파, 93, 147
자파사, 81, 146
카자자, 51, 196
나나사, 41, 185
가파파, 47, 144
사다바, 47, 156
사타차, 80, 161
가사타, 73, 158
하타하, 87, 174
다마사, 42, 162
자가아, 87, 187
바아나, 86, 191
바마카, 67, 183
파카사, 58, 154
타라사, 83, 160
하바자, 70, 174
가가바, 44, 164
타자파, 82, 196
아아카, 56, 180
하다카, 60, 196
하타카, 64, 144
차마바, 81, 143
다타마, 70, 148
바나타, 49, 140
다다하, 97, 142
카마하, 65, 162
사라카, 67, 175
가카아, 46, 177
라차하, 65, 166
마사나, 70, 160
자하나, 70, 185
라바다, 77, 182
하카다, 97, 186
파자자, 86, 143
하아차, 88, 160
타카타, 94, 154
라차카, 96, 156
사마마, 83, 173
차마라, 74, 192
카카바, 58, 160
사나사, 52, 199
사아파, 96, 180
파사타, 78, 157
카나라, 52, 145
바파다, 50, 168
자아카, 79, 191
바카차, 70, 192
다하마, 70, 198
차나타, 41, 193
가바라, 53, 171
아가카, 45, 141
사마파, 79, 165
아라나, 81, 180
차라다, 83, 194
바아타, 52, 175
카나마, 63, 170
타파파, 42, 169
파마바, 69, 156
아자나, 95, 194
파파하, 40, 140
하하파, 94, 191
하라사, 77, 151
아다마, 76, 154
다카자, 46, 163
타파카, 59, 151
다나자, 51, 190
차다파, 71, 172
라나차, 82, 149
바하아, 82, 185
라사차, 51, 174
다마가, 46, 193
하타사, 48, 144
바다아, 62, 171
아하마, 82, 140
